STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2019,,524.644,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,2387.23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2019,,5171.47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,12474.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,18508.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2019,,214330,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2019,,80940.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2019,,122682,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,8632.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2019,,7526.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2019,,21032.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,2675.54,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2019,,5974.93,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,4939.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,22715.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2019,,66222.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2019,,1455440,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2019,,24495.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2019,,35072.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2019,,90223.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2019,,71929.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,10412.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,3251.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,2759.22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,2102.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,571.784,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,5725.27,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,130548,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,84536.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,2597.48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,67452.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,2930.19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,159533,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,1327.52,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,142656,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,55928.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,48112,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,10505,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,33855.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,44580.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,18474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,25897.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,496730,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,115023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,1334.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BIH,Bosnia and Herzegovina,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,1213.03,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,9022.95,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2017,,2715.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2017,,5163.36,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2017,,1931.78,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2017,,465.084,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,1338.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,15626.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2017,,34748.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2017,,27283.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2017,,30955.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2017,,73656.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2017,,2600.76,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2017,,24000.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2017,,78462.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2017,,34603.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2017,,181808,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2017,,480253,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2014,,13574.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2014,,6582.67,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2014,,12007,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2014,,5698.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2014,,306.065,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2014,,3165.09,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2014,,14910.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2014,,9760.91,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2014,,321.078,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2014,,25419.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2014,,51907.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2014,,31373.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2014,,3149.47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2014,,28556.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2014,,159127,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2016,,7474.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2016,,161225,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2016,,3152.52,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2016,,1743.37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2016,,79323.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2016,,132572,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2016,,32825.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2016,,15821.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2016,,12879.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2016,,17588.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2016,,22654.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2016,,13050.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2016,,128995,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,2633.97,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,8161.42,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,1080.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2015,,1008.84,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,3390.37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,3526.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,5320.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,263540,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,3482.95,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,56211.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,27423.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,30721.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,66653.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2015,,822.124,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,53469.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,28984.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,19786.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,10696.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,14173.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,6079.67,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2015,,4080.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,148504,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2015,,13444.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2015,,68732.6,,A,,,,,,,
